t,y
0.0,0.0
3600.0,0.0
7200.0,0.0
10800.0,0.0
14400.0,0.0
18000.0,0.0
21600.0,0.0
25200.0,0.0
28800.0,0.0
36000.0,0.042
54000.0,0.0
57600.0,0.0
61200.0,0.0
64800.0,0.0
68400.0,0.0
72000.0,0.0
75600.0,0.0
79200.0,0.0
82800.0,0.0
86400.0,0.0
90000.0,0.0
93600.0,0.0
97200.0,0.0
100800.0,0.0
104400.0,0.0
108000.0,0.0
140400.0,0.0
144000.0,0.0
147600.0,0.0
151200.0,0.0
154800.0,0.0
158400.0,0.0
162000.0,0.0
165600.0,0.0
169200.0,0.0
172800.0,0.0
176400.0,0.0
180000.0,0.0
183600.0,0.0
187200.0,0.0
190800.0,0.0
194400.0,0.0
216000.0,0.142
226800.0,0.0
230400.0,0.0
234000.0,0.0
237600.0,0.0
241200.0,0.0
244800.0,0.0
248400.0,0.0
252000.0,0.0
255600.0,0.0
259200.0,0.0
262800.0,0.0
266400.0,0.0
270000.0,0.0
273600.0,0.0
277200.0,0.0
280800.0,0.0
284400.0,0.0
288000.0,0.001
309600.0,0.0
313200.0,0.0
316800.0,0.0
320400.0,0.0
324000.0,0.0
327600.0,0.0
331200.0,0.0
334800.0,0.0
338400.0,0.0
342000.0,0.0
345600.0,0.0
349200.0,0.0
352800.0,0.0
356400.0,0.0
360000.0,0.0
363600.0,0.0
367200.0,0.0
370800.0,0.0
396000.0,0.021
399600.0,0.0
403200.0,0.0
406800.0,0.0
410400.0,0.0
414000.0,0.0
417600.0,0.0
421200.0,0.0
424800.0,0.0
428400.0,0.0
432000.0,0.0
435600.0,0.0
439200.0,0.0
442800.0,0.0
446400.0,0.0
450000.0,0.0
453600.0,0.0
468000.0,0.348
486000.0,0.0
489600.0,0.0
493200.0,0.0
496800.0,0.0
500400.0,0.0
504000.0,0.0
507600.0,0.0
511200.0,0.0
514800.0,0.0
518400.0,0.0
522000.0,0.0
525600.0,0.0
529200.0,0.0
532800.0,0.0
536400.0,0.0
540000.0,0.0
543600.0,0.0
572400.0,0.0
576000.0,0.0
579600.0,0.0
583200.0,0.0
586800.0,0.0
590400.0,0.0
594000.0,0.0
597600.0,0.0
601200.0,0.0
604800.0,0.0
608400.0,0.0
612000.0,0.0
615600.0,0.0
619200.0,0.0
622800.0,0.0
626400.0,0.0
630000.0,0.0
648000.0,0.014
655200.0,0.0
658800.0,0.0
662400.0,0.0
666000.0,0.0
669600.0,0.0
